Coor_ID,Model 1,Model 2,Model 3,Model 4,Model 5,Model 6,Model 7,Model 8,Model 9,Model 10,Model 11,Model 12,Model 13,Model 14,Model 15,Model 16,Model 17,Model 18,Model 19,Model 20,Model 21,Model 22,Model 23,Model 25,Model 26,Model 27,Model 28,Model 29,Model 30,Model 31,Model 32
2070,17.19020158,17.1540167,17.4215944,17.38683786,17.89818745,17.47587174,17.57109511,17.47587174,17.31684868,17.187821,17.45016143,17.21495967,17.60870836,17.30446965,17.02498901,17.59632932,17.2416222,17.43111674,17.5620489,17.5620489,17.40778702,17.40778702,0,17.21972082,17.14211378,0,16.96595051,17.4215944,17.13068696,0,16.53077964
2071,18.812349,18.94447419,18.89754696,19.29301133,19.62104628,19.24243927,19.41420201,19.24243927,19.40645674,18.88205642,19.43333739,18.92533882,19.7782297,18.91303751,18.68796907,19.59689926,18.83193997,19.62150189,19.36089633,19.36089633,19.41420201,19.41420201,19.72902446,18.90711465,18.8793228,18.87977841,18.44330967,19.36499677,18.66382206,18.66382206,17.27605197
2072,16.70833591,16.05343907,15.93353484,16.72252306,16.77515278,16.66760508,16.58705872,16.66760508,16.61634831,15.86809091,16.59346581,15.64979196,17.03464021,15.83056364,15.75001727,16.69231817,16.28043336,16.82595191,16.36555623,16.36555623,16.39850702,16.39850702,17.16186684,16.20492116,15.92392419,16.16876682,15.3669644,17.01358832,15.78662925,15.78662925,15.35277726
2073,15.87569846,16.22099982,15.54672567,16.17969814,15.97895269,15.95974261,16.23972966,15.95974261,16.28631413,15.80173961,15.78060852,15.6067572,16.13215316,15.76764171,16.12350862,15.96166361,15.5947509,15.93476948,15.91171738,15.91171738,15.86561316,15.86561316,16.54180833,15.77292448,15.57986307,15.87041568,15.4991807,16.33049734,15.46028027,15.46028027,15.60099418
2074,16.67964436,17.26844265,16.59737119,17.06275974,17.07911525,16.98692966,17.22730606,16.98692966,17.1866651,17.01171073,17.02509251,16.76390001,17.10092259,16.77381244,17.22581919,17.03153559,16.79462853,16.96214858,17.02608375,17.02608375,16.97057414,16.97057414,17.45033572,16.8977178,16.78719422,16.88879661,16.74159704,17.07415903,16.51014182,16.51014182,16.71780721
2075,18.04954242,18.32074167,18.19303147,18.4839543,18.59342017,18.34687541,18.42478355,18.34687541,18.24135425,18.38336404,18.07074527,18.14520179,18.4321799,18.20881034,18.38780185,18.65998726,18.24579206,18.21324815,18.41886649,18.41886649,18.39519818,18.39519818,18.49874699,18.41294941,18.36166809,18.003192,18.10526153,18.08603105,18.05595258,18.05595258,17.95585541
2076,14.27140129,17.66904541,14.33058467,16.20458088,17.16188277,15.94322364,16.91737336,15.94322364,17.25908175,16.20803684,16.90916544,16.58646485,17.32733702,16.34195543,16.89922954,15.88576825,15.14792004,14.54010246,14.34268054,14.34268054,15.80325712,15.80325712,16.71779146,16.52080155,16.28190806,16.69187174,15.82788086,16.57609696,15.02998528,15.02998528,15.98210323
2077,14.87351119,15.26195997,14.69115981,15.17683279,15.06661549,15.04600575,15.23955809,15.04600575,15.34439893,14.92189927,14.84080444,14.65621285,15.18041709,14.8770955,15.15846324,15.02539601,14.71042543,14.98552065,14.98776083,14.98776083,14.96446287,14.96446287,15.52182191,0,14.73237928,14.85648576,14.59527971,15.29421869,14.58587092,14.58587092,14.65397267
2078,16.88919963,17.52934169,16.82427239,17.34521209,17.35028452,17.2315894,17.50651571,17.2315894,17.49586359,17.31274847,17.23209664,17.07383649,17.36093665,17.08499586,17.53137067,17.22600972,17.00738752,17.15245933,17.27774861,17.27774861,17.22448799,17.22448799,17.69673225,17.17274908,17.07992342,17.23108217,17.01550342,17.38883508,16.68833097,16.68833097,17.00738752
2079,17.51518558,18.25383719,17.34584633,18.91768865,18.11202856,17.9187948,0,17.9187948,18.27045946,18.34058461,20.06929951,17.88295306,18.30474287,17.69231653,18.98885269,18.02787837,17.61595803,17.80140009,17.60556911,17.60556911,18.00606165,18.00606165,18.40032085,18.04450063,18.33383181,18.00242553,17.85022798,18.20656766,17.66738314,17.66738314,17.93385872
2080,16.98381231,17.19199912,16.80639676,17.23959841,17.84059958,16.94246344,17.66751124,16.94246344,17.37181866,16.99679394,16.7174486,17.05304765,17.50788533,17.0770877,16.74100784,17.5429838,16.74052703,17.32421937,17.35883704,17.35883704,17.26700407,17.26700407,17.38191549,17.26171525,17.2328672,16.73716143,16.721295,17.28190889,17.1285334,17.1285334,16.68523493
2081,16.72813669,17.03501397,16.63122808,16.98513453,17.61409043,16.65783045,17.51195635,16.65783045,17.18417723,16.81696959,16.52814392,16.90200215,17.31053845,16.91625341,16.65973061,17.31623896,16.58894932,17.06779188,17.11957148,17.11957148,17.03596405,17.03596405,17.11957148,17.05164045,17.02693824,16.78371663,16.55142099,17.00318614,16.85829826,16.85829826,16.46306313
2082,17.78007328,18.1809306,17.73608278,18.15522828,18.83732827,17.72817437,18.71425371,17.72817437,18.2753372,17.95850669,17.67429836,18.11964046,18.38259495,18.09640951,17.89672227,18.37518081,17.71927742,18.14435422,18.19724168,18.19724168,18.1567111,18.1567111,18.22047263,18.18785045,18.17401075,17.91352763,17.65996437,18.19081611,17.92390742,17.92390742,17.65798727
2083,14.71122948,15.15776313,14.25069932,15.21104015,15.49232474,15.22729416,15.50812725,15.22729416,15.43588722,14.80875352,15.0755901,14.92478905,15.42776022,14.75321899,14.755928,15.31940018,14.38073137,15.26431717,15.02366759,15.02366759,15.13428513,15.13428513,15.55869526,14.99070807,15.01238009,15.17446864,14.60873895,15.45936524,14.95865157,14.95865157,14.66066146
2084,16.19572798,16.76514011,16.0820327,16.58079468,17.15769292,16.6650134,17.0734742,16.6650134,16.4390265,16.45119143,16.69776513,16.5751801,16.87743173,16.44744837,16.52043794,16.78291961,16.16484777,16.59108808,16.61167488,16.61167488,16.6140143,16.6140143,16.90035795,16.5751801,16.65378424,16.60465666,16.19853526,16.77122257,16.36603694,16.36603694,16.26871754
2085,17.12539225,17.577738,16.65927722,17.54000002,17.77356752,17.69401178,17.81946506,17.69401178,17.30133281,17.0759249,17.2921533,17.13712162,17.74806888,17.23299648,17.02798747,17.65423391,16.66947668,17.59864689,17.39414784,17.39414784,17.42117639,17.42117639,17.83629415,17.25135549,17.10601329,17.44718501,16.83827763,17.8056958,17.11927257,17.11927257,16.7250637
2086,16.28034278,16.48585549,16.34946979,16.55871909,17.30884045,16.15423272,17.0879143,16.15423272,16.65867299,16.46250178,16.13881927,16.55638371,16.79645991,16.5657252,16.29435502,16.96320546,16.26773178,16.53022755,16.79365747,16.79365747,16.58067158,16.58067158,16.59515088,16.589546,16.68856575,15.96880421,16.29575623,16.52602389,16.46857374,16.46857374,16.15376564
2087,16.35593619,16.35457177,16.42415795,16.57515541,17.3292331,16.19811656,16.99722061,16.19811656,16.53331274,16.48237383,16.15991238,16.57424578,16.66793698,16.58789014,16.20857722,16.9303633,16.31773202,16.59516712,16.83576248,16.83576248,16.53058387,16.53058387,16.5478667,16.61426921,16.54695709,15.96297894,16.31591277,16.52285206,16.43962154,16.43962154,16.06167306
2088,15.80484026,16.0952285,15.71372927,16.04720448,16.64144565,15.73841452,16.54584643,15.73841452,16.23571,15.88921891,15.61543711,15.96866053,0,15.98302285,15.74649332,16.36048269,15.67333523,16.12529962,16.17467012,16.17467012,16.09657497,16.09657497,16.17691422,16.10914201,16.08714969,15.85690368,15.63742942,16.06470857,15.92602237,15.92602237,15.5539484
2089,16.63306244,16.86829412,16.23535114,17.01913339,17.28201086,16.55740028,17.18937323,16.55740028,16.60105152,16.41965636,16.09760722,16.42014138,17.20828877,16.48561824,16.18733477,17.17870293,16.05929113,17.03465384,16.92989087,16.92989087,16.71357472,16.71357472,17.12632145,16.70969461,16.54090982,16.55546022,16.19703504,16.92843582,16.68253383,16.68253383,16.14901868
2090,18.55873138,18.59200779,18.05815904,18.74888232,19.21142448,18.96565439,19.15295306,18.96565439,18.76979893,18.22263961,18.56823893,18.28396328,19.12205354,18.38759554,17.89985839,19.22521041,17.85184527,19.1206274,18.93903325,18.93903325,18.69801695,18.69801695,19.0198474,18.6694943,18.43655941,18.33102563,17.92647952,18.87675883,18.51927506,18.51927506,17.90651368
2091,16.14610136,16.22032175,15.86686979,16.33889334,16.82539889,16.1135168,16.63396461,16.1135168,16.40179963,15.97955806,15.84378906,16.03431822,16.54254683,16.06961816,15.73155337,16.61586208,15.73879438,16.50272125,16.51041482,16.51041482,16.30811902,16.30811902,16.49548024,16.34613435,16.10944373,15.91665176,15.82975961,16.37374071,16.17687566,16.17687566,15.65054453
2092,16.51993677,16.83888987,16.24006869,16.77085297,17.19644545,16.53393017,17.16411587,16.53393017,16.89582854,16.40557688,16.09820453,16.44852215,17.07195242,16.52379702,16.16527637,17.06085419,16.13294678,16.93443104,16.88328273,16.88328273,16.76264994,16.76264994,17.03962282,16.69750823,16.52717473,16.26467779,16.20484393,16.85481339,16.60196706,16.60196706,16.06539242
2093,17.68875031,0,17.56558526,18.11088448,18.74204149,18.20287497,18.64953994,0,17.95552275,17.97034344,18.23967117,18.10372966,18.43591757,0,18.05262383,18.33217273,17.65655364,0,18.14359221,18.14359221,18.14665857,18.14665857,18.45993731,18.1057739,18.1916317,18.13745952,17.69334984,0,0,17.87630871,17.77000859
2094,16.8897299,17.42123704,16.93236946,17.19564398,17.47428859,17.49114609,17.69442774,17.49114609,17.16093736,17.3017471,17.21051825,17.26753627,17.53824794,17.27794826,17.62501449,17.43611131,17.12870978,17.3240585,17.29778063,17.29778063,17.40437954,17.40437954,17.58237493,17.24175421,17.31265488,17.12722236,17.26307399,17.32108363,16.74792856,16.74792856,17.11631456
2095,16.37239586,16.85598686,16.30938104,16.68174133,16.85694164,16.90468013,17.09420197,16.90468013,16.69510811,16.63686715,16.60392758,16.63304807,17.05314687,16.61490744,16.99251897,16.79870066,16.54234492,16.78772081,16.70465582,16.70465582,16.8612381,16.8612381,17.05553379,16.64020884,16.6225456,16.64211839,16.64736961,16.826389,16.16664292,16.16664292,16.53709368
2096,16.42936305,16.81575186,16.4247522,16.81621295,17.03845567,16.94255009,17.14588836,16.94255009,16.6894147,16.68065409,16.78024835,16.69955857,17.05920447,16.82128487,17.02785073,16.93609492,16.53356814,16.82174595,16.79546414,16.79546414,16.98635313,16.98635313,17.01217385,16.60088648,16.84802777,16.6059584,16.68249844,16.82451247,16.33991264,16.33991264,16.64561168
2097,18.14856452,18.52740621,18.1132401,18.35487965,18.55249166,18.64720209,18.8320154,18.64720209,18.33798536,18.29702951,18.36358277,18.42808824,18.7152912,18.41784929,18.73423329,18.5007849,18.11528788,18.45675735,18.49566542,18.49566542,18.63849897,18.63849897,18.73474524,18.19310401,18.37945317,18.29498171,18.35231991,18.65846494,17.88951871,17.88951871,18.36972615
2098,18.20916676,18.64558565,18.37848494,18.8179917,18.96569479,18.803067,19.00635175,18.803067,18.71815059,18.52876126,18.4881043,18.58691613,18.83703357,18.79277411,18.73873638,18.93996255,18.40884899,18.56993285,18.61779482,18.61779482,18.83240176,18.83240176,18.76343934,18.49994114,18.91217173,18.36664811,18.58331362,18.48244322,18.17468555,18.17468555,18.45310845
2099,16.71793547,17.14348856,16.29599753,17.08977797,17.09390955,17.13006092,17.5437357,17.13006092,17.38415329,16.79850135,16.89869224,16.99061998,17.28964332,16.79075464,17.26382093,17.03916608,16.84188298,16.83361981,16.62084327,16.62084327,17.34077166,17.34077166,17.41565661,16.87183695,16.87390275,17.10475497,16.99578445,17.27466632,16.36416865,16.36416865,16.70244205
2100,16.86750953,17.21862853,16.83325402,17.0582937,17.24146553,0,17.50123651,17.32948317,17.04211749,17.00405581,17.06590603,17.12537742,17.39276072,17.11633777,17.41036424,17.19341267,16.83515709,17.15249636,17.18865496,17.18865496,17.3209193,17.3209193,17.41084002,16.90795006,17.08065494,17.00215272,0,17.33947437,16.62486631,16.62486631,17.07209106
2101,17.73970982,18.18086927,17.69125879,17.96462463,18.27114119,18.28491149,18.51135634,18.28491149,17.93861408,17.99471529,18.01868579,18.01205565,18.37518343,18.04367633,18.36855328,18.14363847,17.80703127,18.10334761,18.08192715,18.08192715,18.26910116,18.26910116,18.41904436,17.85854236,18.04775642,17.91566359,18.05948667,18.22677025,17.42299304,17.42299304,17.97380483
2102,18.27965056,18.49674381,18.45541644,18.71831836,18.87217574,18.68396186,18.92744489,18.68396186,18.57541523,18.48678542,18.55948177,18.51765647,18.7068662,18.66105752,18.57989651,18.92744489,18.4474497,18.55300882,18.65956376,18.65956376,18.79250848,18.79250848,18.68794522,18.57242771,18.84628387,18.27417344,18.48479373,18.37176582,18.26620671,18.26620671,18.37873671
2103,18.2769027,18.32849708,17.8348203,18.42191007,18.40398781,18.56040026,18.93187981,18.56040026,18.63480479,18.07975784,17.92986259,17.97819838,18.79393272,18.28124749,18.56963293,18.23725649,17.80766537,18.35999681,18.26549762,18.26549762,18.55931405,18.55931405,18.81511358,17.95484514,17.87663891,18.26169593,18.16393816,18.79556202,17.60237404,17.60237404,17.97059499
2104,19.60326062,19.86280453,19.13618775,19.80548195,19.78637442,20.07829496,20.25238575,20.07829496,19.41218536,19.54063039,19.70888278,19.61546821,19.91641176,19.62661426,19.62289891,19.89093505,19.29117103,19.80335888,19.9381731,19.9381731,19.78159754,19.78159754,20.06927197,19.77257454,19.65209097,19.42333142,19.39944701,19.88881199,19.65527555,19.65527555,19.44562353
2105,17.77530061,18.27765989,17.46371068,18.07466174,18.06292209,18.30847647,18.56674883,18.30847647,17.89954526,18.05803056,18.15928506,18.17395963,18.28255141,18.0096045,18.30847647,18.15292609,17.87117444,18.05509566,18.18765589,18.18765589,18.25466973,18.25466973,18.33440154,18.05705226,18.23167959,17.88340324,17.85307581,18.14461049,17.90835,17.90835,17.86872868
2106,15.34561481,15.86030695,15.08760491,15.62309717,15.63416105,15.86074951,16.08689541,15.86074951,15.56733516,15.62221205,15.74966806,15.71116572,15.82047695,15.5469776,15.83640895,15.61867161,15.43501104,15.61026305,15.7332935,15.7332935,15.70629761,15.70629761,15.99263107,15.59565871,15.71028061,15.52263705,15.50050926,15.72798283,15.39695125,15.39695125,15.4761687
2107,17.5087055,17.69388865,17.18355277,17.74487414,17.69244566,17.79393565,18.01759841,17.79393565,17.25185408,17.54093218,17.53612223,17.58422175,17.73140627,17.58229776,17.56690592,17.83914919,17.38316576,17.68090178,17.8785908,17.8785908,17.61644843,17.61644843,17.75497504,17.69917959,17.75016509,17.36488795,17.4298223,17.60779052,17.57652583,17.57652583,17.38172278
2108,17.10035222,17.63503492,16.780542,17.43415412,17.38268467,17.68300645,17.86889615,17.68300645,17.2857422,17.30972797,17.44164968,17.37319031,17.55908,17.29423717,17.55408296,17.33171492,17.02839492,17.35070365,17.45514168,17.45514168,17.48512388,17.48512388,17.76945515,17.30173271,17.43865145,17.19529588,17.19079855,17.55458267,17.18180389,17.18180389,17.228776
2109,15.82953551,16.12761875,15.62000052,16.19775598,16.07589254,16.14953664,16.38975667,16.14953664,15.7642202,15.97507027,15.52356181,16.03600198,16.22011223,15.94044001,16.14383798,16.11139951,15.80104225,15.97200177,16.1841669,16.1841669,16.16619422,16.16619422,16.25035891,16.01057724,16.31392078,15.76816542,15.79096002,16.06449524,15.95578253,15.95578253,15.80761761
2110,17.28022868,17.5311237,16.77355394,17.40634229,17.41744384,17.66700668,17.96808072,17.66700668,17.32152645,17.33307206,17.51424936,17.55021838,17.75670721,17.38325106,17.61860393,17.53334402,17.23626654,17.56131993,17.66478637,17.66478637,17.58840771,17.58840771,17.91923389,17.36548858,17.57153335,17.37792232,17.18741972,17.6656745,17.160776,17.160776,17.31752989
2111,16.9724727,17.28146892,16.25825994,17.21302353,17.22492707,17.38860084,17.85928688,17.38860084,17.62319988,16.98983204,17.11432329,17.09299611,17.39703251,16.94717766,17.23980651,17.01661502,16.7339058,17.04934977,17.13614646,17.13614646,17.26113369,17.26113369,17.83448783,17.00520745,17.12870674,17.08406845,16.94072991,17.51656395,16.76465662,16.76465662,17.03000651
2112,18.45001436,18.6960483,18.13513141,18.73047279,18.67934228,18.76641602,0,18.76641602,18.25055473,18.55075664,18.52088832,18.57708127,18.72186667,18.56341271,18.62871801,18.79527186,18.3426909,18.63833662,18.86563958,18.86563958,18.65757385,18.65757385,0,0,18.78160331,0,18.39129019,18.58923109,18.52848196,18.52848196,0
2113,16.57161221,16.82328953,16.32037411,16.87951065,16.81450498,16.9172842,17.18433449,16.9172842,16.52681101,16.71875341,16.30807575,16.91640576,16.94407709,16.77673143,16.96384232,16.80264584,16.57249067,16.63881401,16.96955227,16.96955227,16.91201348,16.91201348,16.95901082,16.77717065,16.98624292,16.55052929,16.55887461,16.87907142,16.62871177,16.62871177,16.63793555
2114,19.90708062,20.18888725,19.51646836,20.15298138,20.12850011,20.26015494,20.57895548,20.26015494,19.69708573,19.94461858,20.0164303,19.94298649,20.19487155,19.95930734,20.04036754,20.1937835,19.69762976,20.0915062,20.3287025,20.3287025,20.14101276,20.14101276,20.30911748,20.06484881,20.0936823,19.760193,19.79337872,20.10021065,19.96039539,19.96039539,19.70198199
2115,16.00174664,16.49879583,15.44946974,16.32549515,16.30978383,16.48689331,16.89538776,16.48689331,16.68971223,16.14172026,16.30502282,16.31121212,16.47594299,16.0465001,16.46832538,16.2288467,16.03507369,16.21932468,16.31692534,16.31692534,16.43118952,16.43118952,16.8596802,16.23313161,16.35025239,16.25503223,16.09791898,16.45642286,15.91700069,15.91700069,16.09649068
2116,16.22840689,16.30849224,15.89827728,16.402815,16.32272965,16.47978591,16.69156719,16.47978591,15.91562909,16.19058881,16.21283474,16.28535648,16.29025058,16.29425485,16.27423351,16.43751865,16.05755814,16.2546571,16.53940502,16.53940502,16.33874672,16.33874672,16.3885776,16.32984834,16.39391662,16.07313029,16.19726259,16.28980566,16.20927539,16.20927539,16.06957094
2117,19.93134708,20.10824609,19.61946053,20.23561337,20.13709423,0,20.5202847,20.26772736,19.56503007,19.98523324,19.96509397,19.97543576,20.16485378,20.02170166,19.99992947,0,19.77785319,20.09300556,20.3444743,20.3444743,20.00700543,20.00700543,20.21057536,20.1332841,20.36679079,19.78819497,19.82901781,19.9438661,0,19.99394213,19.75118225
